FreqRangeHzY,StrongestFreqHzY,LengthSecY,FreqRangeHzZ,StrongestFreqHzZ,LengthSecZ,FingerString
51.43968498721,10.287936997442,0.291603652,51.43968498721,6.85862466496133,0.291603652,I
51.43968498721,6.85862466496133,0.291603652,51.43968498721,10.287936997442,0.291603652,I
51.43968498721,6.85862466496133,0.291603652,51.4342433618014,6.85789911490685,0.291634503,I
51.4342433618015,10.2868486723603,0.291634503,51.4288028875723,6.85717371834297,0.291665354,I
51.4342433618014,6.85789911490685,0.291634503,51.4342433618015,10.2868486723603,0.291634503,I
51.4451277641634,6.85935036855512,0.291572801,51.4451277641634,10.2890255528327,0.291572801,I
51.4505716930274,6.86007622573698,0.29154195,51.4505716930274,6.86007622573698,0.29154195,I
51.4505716930274,10.2901143386055,0.29154195,51.4451277641634,6.85935036855512,0.291572801,I
51.4505716930274,10.2901143386055,0.29154195,51.4560167741675,10.2912033548335,0.291511099,I
51.4614630079497,6.86152840105996,0.291480248,51.4614630079497,6.86152840105996,0.291480248,I
51.4451277641634,6.85935036855512,0.291572801,51.4451277641634,6.85935036855512,0.291572801,I
51.4560167741675,6.86080223655566,0.291511099,51.4614630079497,6.86152840105996,0.291480248,I
51.4614630079497,6.86152840105996,0.291480248,51.4614630079497,6.86152840105996,0.291480248,I
51.46691039474,10.293382078948,0.291449397,51.46691039474,10.293382078948,0.291449397,I
51.4614630079497,6.86152840105996,0.291480248,51.4614630079497,6.86152840105996,0.291480248,I
51.4614630079497,6.86152840105996,0.291480248,51.46691039474,6.86225471929866,0.291449397,I
51.4560167741675,6.86080223655566,0.291511099,51.4560167741675,6.86080223655566,0.291511099,I
51.4560167741673,6.86080223655564,0.291511099000001,51.4560167741676,6.86080223655568,0.291511098999999,I
51.4560167741673,6.86080223655564,0.291511099000001,51.4560167741673,6.86080223655564,0.291511099000001,I
51.4560167741673,6.86080223655564,0.291511099000001,51.4560167741673,6.86080223655564,0.291511099000001,I
51.4723589349047,6.86298119132063,0.291418545999999,51.47780862881,10.295561725762,0.291387694999999,I
51.4887114793082,6.86516153057442,0.291325993000001,51.4887114793085,6.86516153057446,0.291325992999999,I
51.4669103947401,10.293382078948,0.291449396999999,51.4669103947398,6.86225471929864,0.291449397000001,I
51.4614630079495,6.86152840105994,0.291480248000001,51.4560167741673,6.86080223655564,0.291511099000001,I
51.4614630079495,10.2922926015899,0.291480248000001,51.4669103947401,6.86225471929868,0.291449396999999,I
51.4669103947401,6.86225471929868,0.291449396999999,51.4669103947398,6.86225471929864,0.291449397000001,I
51.4778086288096,10.2955617257619,0.291387695000001,51.47780862881,6.86370781717466,0.291387694999999,I
51.4669103947398,6.86225471929864,0.291449397000001,51.4723589349047,6.86298119132063,0.291418545999999,I
51.483259476822,6.8644345969096,0.291356844000001,51.4832594768223,6.86443459690964,0.291356843999999,I
51.4778086288096,6.86370781717462,0.291387695000001,51.4778086288096,6.86370781717462,0.291387695000001,I
