FreqRangeHzY,StrongestFreqHzY,LengthSecY,FreqRangeHzZ,StrongestFreqHzZ,LengthSecZ,FingerString
51.4179253911917,10.2835850782383,0.291727056,51.4124883683101,6.85499844910801,0.291757907,P
51.4179253911917,10.2835850782383,0.291727056,51.4179253911917,6.85572338549222,0.291727056,P
51.4070524951478,10.2814104990296,0.291788758,51.4070524951479,13.7085473320394,0.291788758,P
51.4016177713404,10.2803235542681,0.291819609,51.4070524951479,6.85427366601972,0.291788758,P
51.4124883683101,10.282497673662,0.291757907,51.4179253911917,13.7114467709844,0.291727056,P
51.4179253911917,10.2835850782383,0.291727056,51.4233635641574,6.85644847522099,0.291696205,P
51.4179253911917,13.7114467709844,0.291727056,51.4233635641574,13.712896950442,0.291696205,P
51.4233635641574,10.2846727128315,0.291696205,51.4233635641574,6.85644847522099,0.291696205,P
51.4179253911917,10.2835850782383,0.291727056,51.4179253911917,6.85572338549222,0.291727056,P
51.4179253911917,10.2835850782383,0.291727056,51.4179253911918,6.85572338549225,0.291727055999999,P
51.4179253911917,10.2835850782383,0.291727056,51.4124883683101,6.85499844910801,0.291757907,P
51.4288028875723,13.7143474366859,0.291665354,51.4288028875725,6.857173718343,0.291665353999999,P
51.4179253911917,10.2835850782383,0.291727056,51.4179253911917,6.85572338549222,0.291727056,P
51.4396849872101,10.287936997442,0.291603651999999,51.43968498721,6.85862466496133,0.291603652,P
51.4396849872098,10.287936997442,0.291603652000001,51.4396849872098,13.7172493299226,0.291603652000001,P
51.4288028875725,17.1429342958575,0.291665353999999,51.4342433618015,6.85789911490687,0.291634502999999,P
51.4179253911915,17.1393084637305,0.291727056000001,51.4179253911918,6.85572338549225,0.291727055999999,P
51.4233635641573,13.7128969504419,0.291696205000001,51.4179253911918,13.7114467709845,0.291727055999999,P
51.4396849872098,13.7172493299226,0.291603652000001,51.4342433618012,6.85789911490683,0.291634503000001,P
51.4396849872098,10.287936997442,0.291603652000001,51.4396849872098,6.85862466496131,0.291603652000001,P
51.4451277641636,13.7187007371103,0.291572800999999,51.4451277641636,13.7187007371103,0.291572800999999,P
51.4342433618012,10.2868486723602,0.291634503000001,51.4396849872101,13.7172493299227,0.291603651999999,P
51.4288028875725,10.2857605775145,0.291665353999999,51.4288028875725,6.857173718343,0.291665353999999,P
51.4396849872098,10.287936997442,0.291603652000001,51.4396849872101,13.7172493299227,0.291603651999999,P
51.4288028875721,10.2857605775144,0.291665354000001,51.4288028875721,10.2857605775144,0.291665354000001,P
51.4288028875725,10.2857605775145,0.291665353999999,51.4288028875725,10.2857605775145,0.291665353999999,P
51.4179253911915,10.2835850782383,0.291727056000001,51.4233635641573,10.2846727128315,0.291696205000001,P
51.4233635641576,10.2846727128315,0.291696204999999,51.4179253911918,6.85572338549225,0.291727055999999,P
51.4179253911912,10.2835850782382,0.291727056000003,51.4233635641573,13.7128969504419,0.291696205000001,P
51.4342433618019,10.2868486723604,0.291634502999997,51.4288028875718,13.7143474366858,0.291665354000003,P
