-0.81670165,0.9304651,9.630374,181816660959465
-0.8454419,0.864602,9.663904,181816670677530
-0.8909473,0.92208254,9.542955,181816680426446
-0.80472654,0.8825647,9.540561,181816690144511
-0.8262817,0.84065187,9.480685,181816699862576
-0.73407346,0.96519285,9.386082,181816709611492
-0.7113208,1.0023156,9.322614,181816719329557
-0.69216067,1.0382409,9.172925,181816729047622
-0.6334827,1.1340418,9.22801,181816738796538
-0.6622229,1.1567944,9.363329,181816748514603
-0.57959473,1.0741663,9.430389,181816758232668
-0.5676196,0.9783655,9.499845,181816767981584
-0.5891748,1.0059083,9.515412,181816777699649
-0.50774413,1.0897338,9.422007,181816787417714
-0.52450925,1.2166699,9.285491,181816797166630
-0.4514612,1.2082874,9.156159,181816806884695
-0.45984375,1.1867322,9.291478,181816816602760
-0.41433838,1.1005114,9.356144,181816826320825
-0.41314086,1.0502161,9.460327,181816836069741
-0.3903882,1.0442286,9.509425,181816845787806
-0.32692015,1.0550061,9.484278,181816855505871
-0.46343628,1.0202783,9.363329,181816865223936
-0.41074586,0.91489744,9.365724,181816874972852
-0.3185376,0.9304651,9.363329,181816884690917
-0.38320312,0.9136999,9.302256,181816894408982
-0.3676355,0.79514647,9.514215,181816904127047
-0.31374756,0.85382444,9.480685,181816913875963
-0.3544629,0.9735754,9.509425,181816923594028
-0.5041516,1.0130932,9.3453665,181816933312093
-0.42751098,0.9627979,9.393267,181816943061009
-0.4071533,0.9939331,9.46392,181816952779074
-0.39877075,1.0011182,9.433982,181816962497139
-0.432301,1.040636,9.363329,181816972246055
-0.43110353,0.96040285,9.416019,181816981964120
-0.31374756,0.9915381,9.424402,181816991682185
-0.25147706,0.7927515,9.528585,181817001431101
-0.2574646,1.0071057,9.52619,181817011149166
-0.24429199,0.9627979,9.604029,181817020867231
-0.2323169,1.1436218,9.419612,181817030616147
-0.25985962,1.1747571,9.426797,181817040334212
-0.33769774,1.0597961,9.417217,181817050052277
-0.32452515,1.0705737,9.340576,181817059770342
-0.33769774,0.97237796,9.45434,181817069519258
-0.33769774,1.108894,9.571695,181817079237323
-0.4035608,0.96040285,9.554931,181817088955388
-0.4514612,1.0238708,9.474697,181817098704304
-0.35326537,1.1843371,9.332193,181817108422369
-0.42032593,1.287323,9.414822,181817118140434
-0.42152345,1.2166699,9.360934,181817127858499
-0.29817992,1.1795471,9.291478,181817137607415
-0.34488282,1.0777588,9.45434,181817147325480
-0.35326537,1.0753638,9.52619,181817157043545
-0.4682263,1.0250684,9.442365,181817166792461
-0.33650026,1.0226734,9.50224,181817176510526
-0.37122804,1.1567944,9.406439,181817186228591
-0.53049684,1.1939173,9.491463,181817195977507
-0.47062135,1.1029065,9.436377,181817205695572
-0.43709105,1.1879296,9.495055,181817215444488
-0.44786865,1.3076806,9.273516,181817225162553
-0.37362304,1.2418176,9.29028,181817234880618
-0.46104127,1.3280383,9.1765175,181817244629534
-0.4682263,1.2705579,9.319021,181817254347599
-0.4406836,1.1053015,9.336984,181817264065664
-0.37841308,1.0933264,9.400452,181817273814580
-0.429906,0.9556128,9.493857,181817283532645
-0.37003052,0.9891431,9.5214,181817293250710
-0.34009278,1.0849439,9.484278,181817302999626
-0.3161426,1.2406201,9.390872,181817312717691
-0.41314086,1.2226574,9.47829,181817322435756
-0.42511597,1.1735595,9.353748,181817332153821
-0.34967285,1.343606,9.350156,181817341902737
-0.35326537,1.3567786,9.328601,181817351620802
-0.3305127,1.3196558,9.350156,181817361338867
-0.31135255,1.2513977,9.459129,181817371087783
-0.32692015,1.111289,9.563313,181817380805848
-0.3329077,1.0633887,9.577683,181817390523913
-0.33410522,1.1436218,9.552535,181817400272829
-0.29099488,1.1783496,9.598041,181817409990894
-0.37482056,1.4573693,9.557325,181817419708959
-0.24429199,1.5208374,9.411229,181817429457875
-0.22632934,1.53401,9.411229,181817439175940
-0.12693603,1.5208374,9.495055,181817448894005
-0.11496094,1.3855188,9.479487,181817458612070
-0.11496094,0.6813831,8.721463,181817468360986
0.32452515,2.6704469,7.100035,181817478079051
0.025147704,0.8107141,7.618557,181817487797116
-0.38080812,-1.1855347,9.393267,181817497515181
0.49936157,-1.1364368,9.439969,181817507264097
0.21195923,0.59516233,9.427995,181817516982162
-0.30776,1.7136365,9.211246,181817526700227
-1.0047107,2.2297633,9.56451,181817536418292
-0.7244934,2.0896544,10.150093,181817546136357
-0.5616321,2.3123913,10.227931,181817555885273
-0.57001466,2.2585034,9.621991,181817565603338
-0.9448352,1.7543519,9.808803,181817575321403
-0.63468015,1.3663586,10.12255,181817585039468
-0.44547364,1.2549902,10.037527,181817594757533
-0.31374756,1.2729529,9.977652,181817604506449
-0.28500733,1.3448035,9.607621,181817614224514
-0.368833,1.1963123,9.643546,181817623942579
-0.28859985,1.2693603,9.491463,181817633660644
-0.3065625,1.2502002,9.475895,181817643378709
-0.2838098,1.3711487,9.285491,181817653127625
-0.31255004,1.3100756,9.243578,181817662845690
-0.183219,1.2945081,9.24717,181817672563755
-0.25027955,1.1615845,9.358539,181817682281820
-0.21435425,1.0298584,9.362131,181817691999885
-0.26704466,1.0657837,9.304651,181817701748801
-0.25387207,1.1615845,9.358539,181817711466866
-0.39517823,1.2681628,9.280701,181817721184931
-0.3544629,1.3471985,9.216035,181817730902996
-0.37242553,1.299298,9.202863,181817740651912
-0.4670288,1.3232483,9.295071,181817750369977
-0.34488282,1.3663586,9.291478,181817760088042
-0.3412903,1.3495935,9.404044,181817769806107
-0.305365,1.2022998,9.386082,181817779524172
-0.4155359,1.2729529,9.430389,181817789273088
-0.25267455,1.2250525,9.374106,181817798991153
-0.27901977,1.3950989,9.2818985,181817808709218
-0.29099488,1.4992822,9.283095,181817818427283
-0.26225463,1.4202466,9.262738,181817828176199
-0.29937744,1.4298266,9.309441,181817837894264
-0.18082398,1.3771362,9.443562,181817847612329
-0.1963916,1.2298425,9.461525,181817857361245
-0.19399658,1.2166699,9.485475,181817867079310
-0.23590942,1.233435,9.486672,181817876797375
-0.2586621,1.4010864,9.335786,181817886515440
-0.39877075,1.4741346,9.335786,181817896264356
-0.43828857,1.4525794,9.529782,181817905982421
-0.37003052,1.4453943,9.489067,181817915700486
-0.4897815,1.4298266,9.540561,181817925418551
-0.41433838,1.5208374,9.465117,181817935136616
-0.43828857,1.4908997,9.650731,181817944885532
-0.40835083,1.4154565,9.636361,181817954603597
-0.26824218,1.5280224,9.728569,181817964321662
-0.23830444,1.653761,9.49745,181817974039727
-0.21195923,1.6477734,9.49266,181817983757792
-0.30895752,1.5675403,9.459129,181817993506708
0.12573853,2.3195765,6.5132556,181818003224773
0.07065307,1.8561401,7.1838613,181818012942838
-0.61073,-0.6394702,9.588461,181818022660903
0.2826123,-1.3424084,9.889035,181818032378968
0.37841308,0.37242553,9.608818,181818042097033
-0.16046631,1.5699353,8.975336,181818051845949
-0.9424402,2.1207898,9.057964,181818061564014
-0.79993653,2.3004162,9.82916,181818071282079
-0.45265868,2.3555017,9.9644785,181818081000144
-0.31255004,2.271676,9.566906,181818090718209
-0.6322852,1.6777111,9.811197,181818100436274
-0.613125,1.3268409,10.1824255,181818110185190
-0.31135255,1.0801538,10.277029,181818119903255
-0.1101709,1.1783496,9.899814,181818129621320
-0.122145995,1.4861096,9.437574,181818139339385
-0.26105714,1.6417859,9.372909,181818149057450
-0.16405883,1.4980847,9.444759,181818158806366
-0.08981323,1.3304334,9.462722,181818168524431
-0.124541014,1.2909155,9.491463,181818178242496
-0.10538086,1.346001,9.51182,181818187960561
-0.13412109,1.2693603,9.536968,181818197678626
-0.04550537,1.22625,9.418414,181818207427542
-0.086220704,1.2490027,9.499845,181818217145607
-0.14250366,1.2825329,9.3453665,181818226863672
-0.10538086,1.3196558,9.297466,181818236581737
-0.19998413,1.3016931,9.3381815,181818246299802
-0.14130615,1.3100756,9.405242,181818256048718
-0.27662477,1.22625,9.353748,181818265766783
-0.2969824,1.2274475,9.44955,181818275484848
-0.33410522,1.3136683,9.298663,181818285202913
-0.2814148,1.3807287,9.299861,181818294920978
-0.29937744,1.3903089,9.131012,181818304669894
-0.3329077,1.3855188,9.21364,181818314387959
-0.43110353,1.289718,9.210048,181818324106024
-0.33769774,1.3232483,9.111852,181818333824089
-0.37721556,1.3759388,9.239985,181818343573005
-0.34608033,1.3627661,9.1130495,181818353291070
-0.432301,1.3891113,9.20885,181818363009135
-0.34488282,1.341211,9.20885,181818372727200
