-1.043031,0.8430469,9.57888,1.84054999E12
-1.165177,0.84424436,9.556128,1.84055497E12
-1.0190808,0.737666,9.571695,1.84055982E12
-0.73407346,0.7688013,9.592053,1.84056467E12
-0.5448669,0.7149133,9.491463,1.84056965E12
-0.14489868,0.7496411,9.457932,1.8405745E12
-0.12933105,0.81789917,9.348959,1.84057935E12
0.0,0.9364526,9.24238,1.8405842E12
-0.065863036,0.8813672,9.323811,1.84058918E12
-0.21076173,0.87657714,9.193282,1.84059403E12
-0.3305127,0.80472654,9.192085,1.84059888E12
-0.4035608,0.91489744,9.266331,1.84060386E12
-0.6143225,0.83825684,9.214838,1.84060871E12
-0.5903723,0.87298465,9.18011,1.84061356E12
-0.63108766,0.86579955,9.134604,1.84061841E12
-0.5448669,0.8634045,9.273516,1.84062339E12
-0.41433838,0.8634045,9.2328005,1.84062824E12
-0.3185376,0.8490344,9.224418,1.84063309E12
-0.26345214,0.8071216,9.278306,1.84063807E12
-0.19040406,0.79035646,9.280701,1.84064292E12
-0.23950195,0.7484436,9.302256,1.84064777E12
-0.2574646,0.84424436,9.286688,1.84065275E12
-0.3329077,0.7424561,9.2184305,1.8406576E12
-0.34847534,0.8454419,9.260343,1.84066245E12
-0.23111938,0.7975415,9.248368,1.8406673E12
-0.28500733,0.7388635,9.238788,1.84067228E12
-0.24429199,0.7879614,9.268725,1.84067713E12
-0.25506958,0.7699988,9.25675,1.84068198E12
-0.21315674,0.8262817,9.214838,1.84068696E12
-0.18202148,0.803529,9.248368,1.84069181E12
-0.27782226,0.8693921,9.239985,1.84069666E12
-0.19399658,0.7699988,9.147778,1.84070151E12
-0.16046631,0.920885,9.308244,1.84070649E12
-0.14010864,0.791554,9.291478,1.84071134E12
-0.27422974,0.70772827,9.375304,1.84071619E12
-0.20597167,0.67898804,9.437574,1.84072117E12
-0.085023195,0.74485105,9.378897,1.84072602E12
-0.17962646,0.59156984,9.358539,1.84073087E12
-0.13052857,0.6251001,9.404044,1.84073572E12
-0.12813355,0.58558226,9.574091,1.8407407E12
-0.1484912,0.5185217,9.568103,1.84074555E12
-0.18202148,0.5652246,9.542955,1.8407504E12
-0.09101074,0.49457154,9.495055,1.84075538E12
-0.10897339,0.45265868,9.571695,1.84076023E12
-0.17244141,0.53169435,9.671089,1.84076508E12
-0.23710693,0.57959473,9.638756,1.84076993E12
-0.21195923,0.5065466,9.644744,1.84077491E12
-0.2574646,0.49097902,9.520203,1.84077976E12
-0.3065625,0.3796106,9.686657,1.84078461E12
-0.29099488,0.50774413,9.580078,1.84078959E12
-0.3293152,0.556842,9.534573,1.84079444E12
-0.30895752,0.45864624,9.520203,1.84079929E12
-0.31015503,0.6047424,9.621991,1.84080413E12
-0.24309449,0.6610254,9.489067,1.84080912E12
-0.34847534,0.6334827,9.5070305,1.84081397E12
-0.28859985,0.6442602,9.576486,1.84081881E12
-0.30895752,0.7388635,9.611214,1.8408238E12
-0.24908203,0.66940796,9.504635,1.84082865E12
-0.28859985,0.62031007,9.563313,1.8408335E12
-0.2802173,0.59635985,9.508227,1.84083834E12
-0.24548951,0.60833496,9.602831,1.84084333E12
-0.34488282,0.5903723,9.534573,1.84084818E12
-0.23111938,0.5017566,9.551338,1.84085302E12
-0.26704466,0.5676196,9.600436,1.84085801E12
-0.3065625,0.5556445,9.576486,1.84086286E12
-0.26105714,0.6370752,9.48308,1.8408677E12
-0.20597167,0.6322852,9.42081,1.84087255E12
-0.2203418,0.7113208,9.551338,1.84087754E12
-0.23830444,0.69455564,9.44955,1.84088238E12
-0.2586621,0.7209009,9.3309965,1.84088723E12
-0.21435425,0.6825806,9.424402,1.84089222E12
-0.24309449,0.70533323,9.408834,1.84089706E12
-0.34248778,0.63108766,9.432784,1.84090191E12
-0.27901977,0.55803955,9.485475,1.84090676E12
-0.19040406,0.48499146,9.418414,1.84091175E12
-0.10538086,0.61073,9.520203,1.84091659E12
-0.2694397,0.5831873,9.5214,1.84092144E12
-0.22513184,0.5724097,9.45434,1.84092643E12
-0.12573853,0.5664221,9.533375,1.84093127E12
-0.21076173,0.5388794,9.438772,1.84093612E12
-0.18202148,0.5604346,9.344169,1.84094111E12
-0.22632934,0.5017566,9.489067,1.84094595E12
-0.29578492,0.5340893,9.471105,1.8409508E12
-0.26584718,0.4682263,9.485475,1.84095565E12
-0.31015503,0.5041516,9.479487,1.84096063E12
-0.24788453,0.48858398,9.457932,1.84096548E12
-0.3161426,0.49576905,9.357342,1.84097033E12
